,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
371,2014,3,15,8,116.0,-10,6.0,1011.0,cv,0.45,0,0
372,2014,5,10,1,50.0,5,16.0,1016.0,cv,0.89,0,0
373,2011,1,7,6,23.0,-19,-11.0,1035.0,NW,7.15,0,0
374,2012,8,13,1,,21,22.0,1009.0,SE,3.13,0,4
375,2010,1,13,11,36.0,-22,-9.0,1033.0,NW,263.74,0,0
376,2013,9,30,5,202.0,15,18.0,1019.0,cv,0.89,0,0
377,2011,6,20,9,184.0,20,25.0,1006.0,cv,3.56,0,0
378,2012,3,29,9,79.0,-2,14.0,1014.0,cv,0.89,0,0
379,2010,4,8,7,75.0,0,9.0,1011.0,SE,119.35,0,0
380,2014,9,14,7,106.0,16,20.0,1016.0,NW,4.02,0,0
381,2010,12,30,17,15.0,-23,-6.0,1025.0,NW,288.79,0,0
382,2013,6,21,8,88.0,18,26.0,1010.0,NW,3.58,0,0
383,2010,8,7,10,105.0,20,26.0,1012.0,SE,5.37,0,0
384,2010,7,21,18,51.0,22,30.0,1005.0,SE,24.13,0,0
385,2012,6,5,22,135.0,16,25.0,1003.0,SE,26.82,0,0
386,2014,12,26,17,234.0,-9,-1.0,1030.0,cv,4.9,0,0
387,2013,6,15,17,140.0,16,31.0,1005.0,SE,6.71,0,0
388,2013,3,30,22,100.0,0,4.0,1023.0,SE,49.62,0,0
389,2011,10,31,10,268.0,11,13.0,1023.0,SE,1.79,0,0
390,2010,5,14,23,216.0,14,17.0,1014.0,cv,0.89,0,4
391,2014,11,11,20,16.0,-6,6.0,1019.0,NW,108.64,0,0
392,2012,8,28,5,83.0,21,21.0,1006.0,NE,0.89,0,0
393,2010,5,19,17,21.0,-2,33.0,997.0,NW,47.83,0,0
394,2013,2,18,8,13.0,-13,-3.0,1028.0,NE,3.58,0,0
395,2012,4,4,22,11.0,-15,12.0,1015.0,NW,3.13,0,0
396,2012,6,4,9,164.0,19,23.0,1007.0,NE,1.79,0,0
397,2011,7,4,12,36.0,16,33.0,1004.0,cv,0.89,0,0
398,2014,6,13,17,49.0,17,19.0,1008.0,NW,15.2,0,2
399,2010,3,15,2,153.0,-2,2.0,1020.0,NW,26.82,0,0
400,2013,11,17,17,9.0,-19,8.0,1025.0,NW,84.04,0,0
401,2012,7,24,23,103.0,23,27.0,1009.0,SE,14.76,0,0
402,2010,5,1,20,63.0,-2,26.0,1002.0,SE,48.71,0,0
403,2012,2,1,3,9.0,-27,-11.0,1034.0,NE,9.84,0,0
404,2014,5,16,5,93.0,7,14.0,1004.0,NE,1.79,0,0
405,2013,5,29,13,25.0,-6,30.0,1008.0,NW,99.68,0,0
406,2010,4,11,22,86.0,2,7.0,1015.0,NW,1.79,0,0
407,2013,10,26,19,91.0,1,9.0,1020.0,cv,0.89,0,0
408,2010,9,7,12,56.0,16,27.0,1015.0,NE,8.94,0,0
409,2014,10,22,15,86.0,6,13.0,1021.0,SE,9.84,0,0
410,2011,9,1,9,16.0,18,22.0,1014.0,cv,1.79,0,0
411,2011,2,10,19,90.0,-5,-3.0,1028.0,cv,0.89,0,0
412,2013,11,2,18,285.0,4,9.0,1021.0,SE,17.89,0,0
413,2012,10,14,23,109.0,7,14.0,1020.0,cv,64.08,0,0
414,2013,6,15,6,69.0,14,20.0,1008.0,cv,0.89,0,0
415,2011,3,6,22,,-18,4.0,1026.0,NW,25.93,0,0
416,2014,12,24,10,17.0,-14,1.0,1034.0,NE,6.71,0,0
417,2011,8,31,6,206.0,22,23.0,1006.0,cv,0.89,0,0
418,2010,2,26,6,50.0,-5,0.0,1021.0,SE,78.69,0,0
419,2014,6,19,20,79.0,18,24.0,1005.0,SE,47.37,0,0
420,2011,1,28,5,20.0,-21,-10.0,1040.0,NW,28.17,0,0
421,2011,8,5,2,166.0,22,24.0,1006.0,SE,5.37,0,0
422,2014,3,9,19,122.0,-12,7.0,1025.0,SE,22.36,0,0
423,2011,11,8,18,21.0,3,10.0,1026.0,SE,3.58,0,0
424,2011,8,1,1,,24,25.0,1004.0,SE,1.79,0,0
425,2011,7,14,18,141.0,23,29.0,1004.0,NE,3.13,0,0
426,2014,2,28,23,172.0,-6,0.0,1025.0,NW,3.58,0,0
427,2013,4,5,2,113.0,6,6.0,1017.0,NW,54.53,0,11
428,2012,2,13,10,138.0,-9,-1.0,1025.0,NE,1.79,0,0
429,2013,11,15,10,106.0,-8,10.0,1019.0,NW,1.79,0,0
430,2010,11,16,0,166.0,-4,-1.0,1023.0,NW,259.4,0,0
431,2014,11,19,17,327.0,0,6.0,1020.0,cv,0.89,0,0
432,2010,6,24,10,104.0,13,27.0,1009.0,SE,1.79,0,0
433,2010,7,15,0,168.0,22,24.0,1008.0,SE,2.67,0,0
434,2010,5,23,19,72.0,13,27.0,997.0,SE,13.41,0,0
435,2010,12,9,5,152.0,-8,-3.0,1014.0,SE,6.7,0,0
436,2010,8,17,15,122.0,16,33.0,1007.0,SE,36.66,0,0
437,2014,8,21,3,119.0,20,23.0,1007.0,SE,1.79,0,0
438,2011,3,23,2,20.0,-17,1.0,1027.0,NW,102.82,0,0
439,2013,9,7,18,29.0,10,25.0,1015.0,SE,5.37,0,0
440,2010,9,1,22,73.0,18,22.0,1014.0,cv,0.89,0,0
441,2014,11,13,6,15.0,-10,-3.0,1026.0,cv,1.78,0,0
442,2011,7,20,14,14.0,23,24.0,1002.0,SE,7.15,0,0
443,2014,3,17,11,124.0,-10,16.0,1012.0,NW,20.12,0,0
444,2010,10,12,12,22.0,5,18.0,1023.0,cv,0.89,0,0
445,2011,3,14,23,14.0,-19,5.0,1031.0,NW,165.4,0,0
446,2014,2,9,19,14.0,-20,-3.0,1035.0,NW,12.07,0,0
447,2012,12,22,22,15.0,-24,-9.0,1040.0,NW,82.7,0,0
448,2010,12,15,3,13.0,-28,-11.0,1037.0,NW,155.99,0,0
449,2012,8,28,17,56.0,17,34.0,998.0,NW,3.13,0,0
450,2013,9,26,0,47.0,6,10.0,1018.0,cv,0.89,0,0
451,2012,2,10,1,4.0,-22,-3.0,1029.0,NW,36.67,0,0
452,2014,6,6,3,109.0,17,23.0,1004.0,SE,32.18,0,0
453,2013,7,14,7,162.0,21,24.0,1009.0,SE,55.9,0,0
454,2012,3,24,18,8.0,-12,12.0,1018.0,NW,164.95,0,0
455,2013,12,7,16,421.0,-3,5.0,1019.0,cv,0.89,0,0
456,2012,7,20,20,189.0,25,29.0,1004.0,SE,29.96,0,0
457,2012,4,11,20,22.0,-5,16.0,1011.0,SE,12.07,0,0
458,2012,4,11,15,18.0,-11,19.0,1013.0,NW,63.48,0,0
459,2013,5,5,18,209.0,13,26.0,1013.0,SE,18.32,0,0
460,2012,2,26,5,73.0,-16,-7.0,1030.0,NW,12.07,0,0
461,2013,9,16,3,35.0,13,16.0,1013.0,cv,2.67,0,0
462,2012,3,6,20,40.0,-16,7.0,1017.0,NW,174.8,0,0
463,2014,7,10,9,28.0,14,31.0,1001.0,NW,12.52,0,0
464,2010,3,4,17,222.0,-2,3.0,1013.0,NW,8.05,0,0
465,2013,5,7,20,182.0,12,26.0,1013.0,SE,34.42,0,0
466,2014,3,11,20,13.0,-13,11.0,1020.0,NE,17.43,0,0
467,2011,12,14,2,14.0,-15,-1.0,1029.0,NW,41.13,0,0
468,2014,10,15,2,149.0,5,6.0,1014.0,NW,0.89,0,0
469,2014,12,10,7,318.0,-5,-5.0,1026.0,cv,2.67,0,0
470,2014,10,7,1,94.0,7,11.0,1020.0,SE,4.47,0,0
471,2010,3,9,8,18.0,-18,-6.0,1039.0,NW,92.52,0,0
472,2010,1,4,21,33.0,-24,-13.0,1034.0,NW,187.27,0,0
473,2010,9,11,18,,14,28.0,1008.0,SE,8.05,0,0
474,2010,11,15,22,139.0,-4,-1.0,1023.0,NW,255.82,0,0
475,2011,6,27,10,59.0,14,29.0,999.0,cv,4.46,0,0
476,2014,1,28,19,70.0,-13,0.0,1025.0,SE,40.68,0,0
477,2011,12,28,6,163.0,-12,-8.0,1030.0,NW,24.58,0,0
478,2013,9,2,15,55.0,12,28.0,1014.0,SE,3.58,0,0
479,2011,6,15,13,164.0,20,31.0,1002.0,SE,20.12,0,0
480,2014,7,31,15,155.0,22,31.0,1006.0,SE,24.15,0,0
481,2011,9,25,1,209.0,13,15.0,1015.0,cv,2.67,0,0
482,2014,7,7,16,191.0,23,31.0,1001.0,SE,35.78,0,0
483,2012,12,1,10,101.0,-15,-4.0,1033.0,cv,2.67,0,0
484,2010,6,18,19,100.0,17,22.0,1003.0,SE,15.2,0,0
485,2014,9,26,1,75.0,16,18.0,1014.0,SE,11.63,0,0
486,2010,4,23,21,32.0,-8,17.0,1019.0,SE,8.94,0,0
487,2014,9,6,3,152.0,20,22.0,1012.0,SE,3.58,0,0
488,2010,10,22,17,197.0,11,13.0,1019.0,NE,0.89,0,0
489,2011,1,24,20,70.0,-18,-7.0,1031.0,NE,0.89,0,0
490,2010,12,5,10,22.0,-7,9.0,1019.0,NE,4.02,0,0
491,2011,9,29,10,14.0,-1,19.0,1019.0,NW,63.48,0,0
492,2014,7,28,18,81.0,17,34.0,1001.0,SE,42.9,0,0
493,2013,3,23,10,86.0,-4,3.0,1011.0,SE,101.02,0,0
494,2010,11,18,7,362.0,-3,-2.0,1021.0,NW,4.92,0,0
495,2011,7,25,22,118.0,24,25.0,999.0,NE,0.89,0,0
496,2010,5,25,17,48.0,5,31.0,1008.0,SE,3.58,0,0
497,2011,12,1,4,215.0,-9,-7.0,1036.0,NW,1.79,0,0
498,2012,2,20,23,160.0,-11,-1.0,1022.0,SE,23.25,0,0
499,2012,6,1,7,55.0,13,17.0,1014.0,SE,1.79,0,0
500,2010,4,20,23,53.0,-3,14.0,1022.0,SE,13.86,0,0
501,2014,5,26,17,27.0,5,33.0,993.0,SE,55.88,0,0
502,2014,12,29,6,171.0,-13,-8.0,1014.0,NW,1.79,0,0
503,2012,3,3,7,72.0,-5,-1.0,1030.0,SE,16.54,0,0
504,2010,11,17,1,276.0,-4,-1.0,1023.0,NW,304.15,0,0
505,2013,1,4,10,39.0,-21,-8.0,1035.0,NW,38.02,0,0
506,2011,6,18,2,190.0,19,21.0,1008.0,SE,1.79,0,0
507,2011,11,3,7,60.0,7,10.0,1027.0,cv,1.34,0,0
508,2013,4,23,13,247.0,8,13.0,1010.0,SE,4.02,0,1
509,2013,4,9,9,10.0,-12,10.0,1020.0,NW,286.1,0,0
510,2010,6,23,12,48.0,9,30.0,1010.0,SE,7.15,0,0
511,2012,7,1,4,112.0,22,23.0,1001.0,SE,1.79,0,0
512,2010,3,17,7,33.0,-15,1.0,1027.0,NE,26.82,0,0
513,2013,6,23,8,87.0,19,24.0,1005.0,NW,3.58,0,0
514,2010,9,3,2,228.0,20,22.0,1015.0,NW,1.78,0,0
515,2012,1,14,16,,-17,4.0,1024.0,SE,1.79,0,0
516,2012,7,17,5,114.0,21,24.0,1009.0,SE,12.07,0,0
517,2010,4,16,2,244.0,0,2.0,1017.0,NW,3.58,0,0
518,2014,11,7,10,59.0,-7,6.0,1034.0,cv,1.78,0,0
519,2010,11,25,14,57.0,-14,7.0,1023.0,SE,7.15,0,0
520,2010,10,17,21,73.0,0,8.0,1029.0,cv,3.56,0,0
521,2011,3,12,9,250.0,-5,6.0,1010.0,NE,1.79,0,0
522,2010,9,18,14,3.0,13,17.0,1014.0,NE,1.79,0,0
523,2013,9,28,8,253.0,10,14.0,1011.0,cv,0.89,0,0
524,2011,6,21,4,161.0,18,25.0,1003.0,SE,44.26,0,0
525,2012,5,8,6,99.0,7,15.0,1007.0,NW,1.79,0,0
526,2014,6,20,20,61.0,18,23.0,1007.0,SE,12.97,0,0
527,2013,1,26,23,179.0,-9,-7.0,1029.0,cv,4.45,0,0
528,2010,10,28,19,48.0,0,13.0,1027.0,SE,14.3,0,0
529,2014,9,20,19,153.0,16,22.0,1010.0,SE,1.79,0,0
530,2011,3,12,7,272.0,-5,2.0,1010.0,NW,3.58,0,0
531,2010,6,5,4,,12,17.0,1014.0,SE,1.79,0,0
532,2014,9,11,20,124.0,19,21.0,1013.0,NW,8.05,0,0
533,2012,3,17,0,280.0,3,4.0,1013.0,cv,0.89,0,0
534,2013,5,25,12,65.0,10,29.0,1011.0,cv,1.79,0,0
535,2011,8,10,1,,21,22.0,1008.0,NW,1.79,0,0
536,2012,5,27,13,147.0,16,30.0,1007.0,SE,23.69,0,0
537,2012,12,12,23,259.0,-4,-3.0,1028.0,NE,0.89,0,0
538,2012,4,29,20,176.0,2,16.0,1010.0,SE,22.8,0,0
539,2010,12,18,9,249.0,-11,-5.0,1013.0,NW,1.79,0,0
540,2012,8,2,11,16.0,20,28.0,1008.0,NW,3.13,0,0
541,2013,6,29,22,164.0,22,23.0,1005.0,NW,1.79,0,0
542,2012,3,26,3,126.0,-5,1.0,1020.0,NE,0.89,0,0
543,2013,3,15,12,247.0,-1,8.0,1020.0,cv,0.89,0,0
544,2010,3,28,0,41.0,-8,2.0,1028.0,SE,30.4,0,0
545,2012,2,17,3,11.0,-20,-7.0,1031.0,NW,150.21,0,0
546,2012,6,19,2,219.0,17,23.0,1002.0,SE,25.48,0,0
547,2014,2,28,17,84.0,-9,6.0,1023.0,SE,1.79,0,0
548,2013,3,5,16,218.0,-9,14.0,1013.0,SE,4.92,0,0
549,2013,6,15,16,144.0,16,31.0,1005.0,SE,3.58,0,0
550,2014,10,29,3,139.0,5,7.0,1024.0,cv,2.23,0,0
551,2012,12,17,1,138.0,-5,-4.0,1030.0,NW,11.18,0,0
552,2011,12,30,19,218.0,-9,-4.0,1031.0,SE,0.89,0,0
553,2014,1,8,1,12.0,-21,-4.0,1033.0,NW,31.28,0,0
554,2011,12,2,6,296.0,-3,-2.0,1023.0,NE,0.89,0,0
555,2011,6,8,14,33.0,15,32.0,999.0,SE,4.02,0,0
556,2010,3,7,17,132.0,-12,0.0,1034.0,SE,8.05,0,0
557,2011,1,14,10,20.0,-20,-4.0,1035.0,NW,73.76,0,0
558,2010,11,1,19,,-6,6.0,1030.0,NE,18.32,0,0
559,2013,1,11,15,353.0,-8,0.0,1022.0,cv,2.67,0,0
560,2013,7,10,13,41.0,22,25.0,1005.0,NW,8.05,0,5
561,2010,4,8,14,128.0,1,19.0,1006.0,SE,148.41,0,0
562,2010,2,2,23,88.0,-19,-8.0,1030.0,NW,4.92,0,0
563,2011,10,8,15,181.0,14,21.0,1016.0,cv,2.67,0,0
564,2010,4,16,15,215.0,3,15.0,1017.0,SE,13.85,0,0
565,2012,4,28,3,107.0,-13,13.0,1010.0,NE,16.98,0,0
566,2014,12,12,6,9.0,-19,-3.0,1029.0,NW,63.47,0,0
567,2010,6,27,9,163.0,16,25.0,1005.0,SE,3.13,0,0
568,2010,8,24,19,34.0,17,24.0,1013.0,SE,42.47,0,0
569,2012,7,16,14,71.0,17,34.0,1007.0,cv,3.58,0,0
570,2014,4,30,14,86.0,9,28.0,1008.0,SE,8.04,0,0
571,2013,11,19,13,20.0,-20,6.0,1024.0,cv,0.89,0,0
572,2010,5,3,23,160.0,5,21.0,1006.0,cv,1.79,0,0
573,2012,7,14,16,19.0,17,30.0,1002.0,SE,3.13,0,0
574,2013,8,14,23,69.0,24,29.0,1004.0,SE,41.58,0,0
575,2010,5,12,2,40.0,6,13.0,1019.0,SE,19.23,0,0
576,2012,12,3,14,16.0,-19,2.0,1021.0,NW,73.31,0,0
577,2010,7,6,20,36.0,12,35.0,999.0,SE,33.52,0,0
578,2013,11,17,23,12.0,-15,4.0,1027.0,NW,121.15,0,0
579,2011,7,10,10,75.0,20,29.0,1008.0,cv,1.79,0,0
580,2013,1,18,0,285.0,-13,-9.0,1033.0,NE,0.89,0,0
581,2010,9,8,2,61.0,16,18.0,1015.0,cv,4.46,0,0
582,2013,9,12,14,124.0,14,27.0,1010.0,SE,13.86,0,0
583,2012,11,7,2,132.0,1,1.0,1020.0,cv,2.23,0,0
584,2013,11,23,12,145.0,-8,12.0,1019.0,NE,6.26,0,0
585,2012,6,22,21,105.0,20,24.0,1003.0,SE,47.82,0,0
586,2010,11,18,13,307.0,1,9.0,1018.0,SE,1.79,0,0
587,2010,7,5,22,32.0,12,29.0,998.0,cv,0.45,0,0
588,2013,12,1,14,44.0,-17,11.0,1021.0,SE,3.13,0,0
589,2010,3,11,4,140.0,-7,-3.0,1012.0,cv,0.89,0,0
590,2010,9,13,4,269.0,17,19.0,1012.0,NW,1.78,0,0
591,2010,11,22,19,74.0,-9,2.0,1021.0,SE,7.6,0,0
592,2014,12,13,17,72.0,-18,3.0,1026.0,SE,9.83,0,0
593,2011,8,8,22,98.0,24,28.0,1001.0,SE,16.55,0,0
594,2014,3,17,13,40.0,-10,19.0,1011.0,NW,35.32,0,0
595,2011,9,4,11,76.0,18,26.0,1015.0,NW,1.79,0,0
596,2010,10,5,18,80.0,13,20.0,1012.0,SE,13.86,0,0
597,2012,12,2,9,232.0,-6,-6.0,1022.0,cv,1.78,1,0
598,2013,3,4,11,,-17,12.0,1026.0,NW,4.92,0,0
599,2011,2,8,8,119.0,-11,-4.0,1014.0,NW,20.12,0,0
600,2010,4,28,7,13.0,-11,7.0,1013.0,NW,266.44,0,0
601,2013,9,3,3,96.0,16,18.0,1016.0,cv,0.45,0,0
602,2011,8,11,14,,23,34.0,1004.0,SE,6.71,0,0
603,2011,4,5,9,254.0,-4,14.0,1025.0,SE,4.47,0,0
604,2010,2,13,4,27.0,-19,-10.0,1030.0,NW,14.31,0,0
605,2010,5,24,17,26.0,7,29.0,1003.0,NW,64.82,0,0
606,2014,3,8,13,201.0,-7,8.0,1021.0,SE,3.13,0,0
607,2011,12,20,14,65.0,-16,3.0,1026.0,NW,1.79,0,0
608,2014,5,8,8,147.0,11,16.0,1016.0,cv,1.78,0,0
609,2010,4,16,9,249.0,3,7.0,1019.0,NW,16.09,0,0
610,2012,12,22,21,21.0,-22,-8.0,1039.0,NW,70.63,0,0
611,2014,3,22,20,31.0,-14,17.0,1021.0,SE,4.02,0,0
612,2010,7,26,17,194.0,23,33.0,1007.0,SE,16.1,0,0
613,2012,2,26,8,35.0,-15,-2.0,1031.0,NW,3.13,0,0
614,2013,1,13,18,334.0,-6,-4.0,1023.0,cv,0.89,0,0
615,2014,6,24,13,37.0,17,30.0,1004.0,SE,8.04,0,0
616,2010,5,14,11,138.0,9,20.0,1016.0,SE,19.23,0,0
617,2014,9,23,3,96.0,18,19.0,1017.0,NW,4.02,0,5
618,2013,8,1,4,38.0,19,21.0,1001.0,NW,0.89,0,0
619,2012,6,18,3,118.0,14,27.0,1000.0,SE,8.5,0,0
620,2012,3,4,14,142.0,-10,5.0,1020.0,cv,1.78,0,0
621,2011,1,18,17,18.0,-22,-3.0,1031.0,NW,73.31,0,0
622,2011,11,15,20,205.0,3,5.0,1025.0,cv,0.89,0,0
623,2012,9,2,3,127.0,23,23.0,1006.0,NE,0.89,0,6
624,2011,3,13,5,339.0,-2,3.0,1008.0,cv,1.78,0,0
625,2010,3,5,9,24.0,-23,-1.0,1027.0,NW,95.21,0,0
626,2010,3,24,4,71.0,-6,5.0,1020.0,SE,1.79,0,0
627,2013,10,16,8,72.0,0,8.0,1027.0,NW,17.43,0,0
628,2012,1,18,18,450.0,-7,-3.0,1026.0,SE,1.78,0,0
629,2011,8,8,19,97.0,24,30.0,999.0,SE,11.18,0,0
630,2011,4,13,23,168.0,7,17.0,1009.0,cv,1.78,0,0
631,2014,4,14,8,244.0,7,14.0,1018.0,SE,1.79,0,0
632,2014,7,10,17,17.0,12,36.0,997.0,SE,21.46,0,0
633,2014,7,31,13,164.0,22,30.0,1007.0,SE,17.0,0,0
634,2010,9,23,16,,7,25.0,1016.0,SE,11.17,0,0
635,2013,11,13,7,155.0,-2,2.0,1023.0,NE,0.89,0,0
636,2013,4,12,19,52.0,-3,20.0,1008.0,cv,1.79,0,0
637,2014,12,11,2,17.0,-16,-2.0,1033.0,NW,142.15,0,0
638,2010,12,7,16,46.0,-17,6.0,1012.0,SE,17.88,0,0
639,2013,2,17,6,247.0,-3,-2.0,1017.0,cv,0.45,0,0
640,2011,1,30,8,17.0,-21,-6.0,1036.0,NW,125.17,0,0
641,2014,11,4,4,72.0,0,2.0,1016.0,cv,0.45,0,0
642,2012,3,24,20,17.0,-12,9.0,1020.0,NE,8.04,0,0
643,2012,4,8,7,35.0,-14,15.0,1017.0,NW,33.53,0,0
644,2012,8,1,22,17.0,21,22.0,1007.0,NW,21.01,0,0
645,2011,1,29,19,12.0,-23,-7.0,1035.0,NW,55.43,0,0
646,2014,2,14,6,250.0,-11,-8.0,1028.0,NW,2.68,0,0
647,2012,2,12,2,99.0,-9,-4.0,1031.0,SE,21.44,0,0
648,2012,8,18,6,140.0,22,23.0,1007.0,SE,69.74,0,0
649,2010,5,17,22,74.0,13,17.0,1008.0,SE,13.41,0,0
650,2012,3,31,11,14.0,-17,9.0,1021.0,NE,25.48,0,0
651,2012,10,3,23,8.0,8,12.0,1015.0,cv,0.89,0,0
652,2010,9,8,20,123.0,15,22.0,1014.0,cv,0.89,0,0
653,2014,3,5,0,14.0,-22,-2.0,1030.0,NW,110.42,0,0
654,2013,4,23,16,260.0,8,15.0,1010.0,NE,4.92,0,0
655,2014,8,22,22,123.0,21,24.0,1007.0,cv,0.45,0,0
656,2011,1,30,18,16.0,-21,2.0,1031.0,NW,198.93,0,0
657,2014,4,15,22,65.0,-5,16.0,1019.0,SE,64.81,0,0
658,2010,9,28,15,,-1,19.0,1023.0,cv,0.89,0,0
659,2012,4,1,22,54.0,-10,7.0,1016.0,SE,71.07,0,0
660,2010,10,8,5,408.0,11,11.0,1016.0,cv,0.89,0,0
661,2012,7,8,23,109.0,24,26.0,1002.0,SE,26.38,0,1
662,2010,10,20,9,75.0,7,9.0,1029.0,cv,0.89,0,0
663,2011,12,6,6,225.0,-1,0.0,1031.0,NW,11.63,0,0
664,2013,1,24,9,20.0,-16,1.0,1023.0,NW,12.07,0,0
665,2014,4,1,10,199.0,6,17.0,1014.0,cv,1.79,0,0
666,2011,1,24,2,11.0,-21,-10.0,1034.0,NW,268.68,0,0
667,2011,9,24,0,227.0,14,16.0,1014.0,SE,10.29,0,0
668,2013,5,31,18,113.0,14,29.0,1000.0,SE,51.85,0,0
669,2013,10,24,16,22.0,-5,16.0,1025.0,NW,42.47,0,0
670,2013,8,15,4,70.0,24,27.0,1003.0,SE,50.53,0,0
671,2013,7,15,9,48.0,23,24.0,1000.0,SE,17.88,0,13
672,2010,6,12,7,90.0,16,20.0,1010.0,SE,13.86,0,0
673,2013,8,5,19,43.0,20,29.0,997.0,SE,12.97,0,0
674,2014,5,17,11,109.0,7,25.0,1014.0,cv,1.79,0,0
675,2013,1,20,1,91.0,-12,-2.0,1032.0,SE,14.31,0,0
676,2010,9,6,12,117.0,19,29.0,1010.0,NW,1.79,0,0
677,2014,5,28,3,27.0,6,20.0,1002.0,SE,1.79,0,0
678,2013,10,26,16,47.0,-6,17.0,1019.0,SE,11.17,0,0
679,2011,3,4,17,55.0,-13,11.0,1019.0,SE,12.07,0,0
680,2011,11,9,4,33.0,-1,2.0,1027.0,NW,14.75,0,0
681,2012,3,21,19,347.0,2,8.0,1017.0,NE,1.79,0,0
682,2010,9,26,18,,2,21.0,1015.0,SE,6.71,0,0
683,2012,7,22,15,9.0,16,34.0,998.0,NW,55.88,0,0
684,2013,8,18,9,16.0,15,29.0,1009.0,NE,8.04,0,0
685,2011,5,31,22,20.0,8,22.0,1005.0,NW,152.0,0,0
686,2010,9,14,15,128.0,14,32.0,1012.0,SE,5.37,0,0
687,2014,2,17,0,165.0,-7,0.0,1033.0,cv,0.89,0,0
688,2010,2,2,15,32.0,-22,0.0,1027.0,cv,2.68,0,0
689,2012,10,12,4,177.0,6,11.0,1014.0,cv,4.45,0,0
690,2012,6,24,5,215.0,21,23.0,1001.0,SE,9.84,0,0
691,2012,8,17,18,147.0,22,27.0,1006.0,SE,33.09,0,0
692,2010,6,22,1,117.0,19,25.0,1002.0,NE,1.79,0,1
693,2012,9,9,7,125.0,18,19.0,1015.0,SE,1.79,0,0
694,2010,9,30,6,,8,8.0,1019.0,cv,0.45,0,0
695,2013,1,18,16,450.0,-13,2.0,1023.0,cv,0.89,0,0
696,2014,1,8,16,18.0,-25,0.0,1032.0,NW,33.52,0,0
697,2012,3,13,9,156.0,-10,2.0,1022.0,cv,1.78,0,0
698,2013,10,20,2,20.0,-1,7.0,1026.0,cv,0.89,0,0
699,2012,4,16,21,56.0,-1,16.0,1014.0,SE,38.89,0,0
700,2011,7,31,13,46.0,22,32.0,1003.0,NE,3.58,0,0
701,2014,11,30,20,31.0,-31,0.0,1028.0,NW,142.17,0,0
702,2014,12,5,14,,-22,4.0,1025.0,NW,41.12,0,0
703,2013,9,22,3,42.0,15,18.0,1015.0,cv,1.78,0,0
704,2013,4,3,20,33.0,-4,11.0,1015.0,SE,59.9,0,0
705,2011,12,17,6,92.0,-18,-10.0,1034.0,NW,11.18,0,0
706,2011,3,28,10,48.0,-9,11.0,1030.0,NW,12.08,0,0
707,2011,9,6,19,143.0,19,25.0,1007.0,SE,32.19,0,0
708,2012,3,13,5,175.0,-11,-5.0,1021.0,cv,1.34,0,0
709,2012,5,22,3,86.0,16,21.0,1012.0,SE,0.89,0,0
710,2011,6,19,9,198.0,21,25.0,1008.0,cv,2.67,0,0
711,2013,1,18,5,213.0,-13,-11.0,1029.0,cv,0.45,0,0
712,2010,1,20,13,29.0,-13,-1.0,1033.0,NE,8.05,0,0
713,2010,1,7,22,198.0,-21,-14.0,1032.0,cv,1.34,0,0
714,2012,3,21,14,336.0,2,10.0,1018.0,NE,1.79,0,0
715,2010,5,9,19,59.0,-9,19.0,1008.0,NW,32.19,0,0
716,2012,2,27,16,193.0,-11,6.0,1021.0,SE,11.17,0,0
717,2010,6,11,11,73.0,15,23.0,1012.0,SE,3.58,0,0
718,2010,6,27,14,118.0,15,30.0,1002.0,SE,3.13,0,0
719,2014,6,9,11,41.0,13,26.0,1005.0,SE,1.79,0,0
720,2014,9,13,11,60.0,14,25.0,1015.0,SE,6.71,0,0
721,2012,8,9,16,56.0,21,32.0,1005.0,SE,5.81,0,0
722,2010,4,23,18,21.0,-10,19.0,1018.0,NW,28.16,0,0
723,2010,8,28,15,16.0,14,31.0,1008.0,SE,1.79,0,0
724,2014,1,23,17,282.0,-14,1.0,1013.0,NE,0.89,0,0
725,2013,12,8,18,15.0,-15,7.0,1021.0,NW,36.66,0,0
726,2014,9,30,12,22.0,0,14.0,1027.0,SE,3.58,0,0
727,2014,8,1,19,124.0,23,30.0,1005.0,SE,16.1,0,0
728,2014,10,9,4,353.0,11,12.0,1019.0,SE,0.89,0,0
729,2013,3,6,2,220.0,-6,2.0,1013.0,NW,6.71,0,0
730,2013,12,4,2,187.0,-10,-1.0,1021.0,NW,4.92,0,0
731,2012,12,15,1,256.0,0,1.0,1023.0,SE,3.57,0,0
732,2011,11,13,2,7.0,-13,6.0,1023.0,NW,22.8,0,0
733,2011,2,2,13,55.0,-20,7.0,1019.0,NW,31.73,0,0
734,2014,10,6,20,61.0,8,13.0,1021.0,SE,19.66,0,0
735,2011,9,16,6,26.0,17,18.0,1013.0,cv,1.78,0,0
736,2011,8,3,9,,22,25.0,1006.0,NW,3.13,0,0
737,2012,4,12,17,18.0,-5,25.0,1005.0,cv,0.89,0,0
738,2013,1,29,22,335.0,-4,-3.0,1027.0,SE,21.92,0,0
739,2011,4,8,20,,-9,14.0,1015.0,SE,64.36,0,0
740,2013,6,21,22,28.0,15,25.0,1009.0,SE,52.75,0,0
741,2013,6,24,7,176.0,20,22.0,1003.0,SE,6.71,0,0
742,2011,11,7,5,44.0,0,2.0,1028.0,NW,12.97,0,0
